ccaa_iso,fecha,num_casos,num_casos_prueba_pcr,num_casos_prueba_test_ac,num_casos_prueba_ag,num_casos_prueba_elisa,num_casos_prueba_desconocida
PV,2021-04-26,816,396,0,420,0,0
RI,2021-04-26,71,33,0,38,0,0
VC,2021-04-26,159,125,0,34,0,0
AN,2021-04-27,1361,885,0,476,0,0
AR,2021-04-27,328,323,0,5,0,0
AS,2021-04-27,75,74,0,1,0,0
CB,2021-04-27,88,82,0,6,0,0
CE,2021-04-27,4,0,0,4,0,0
CL,2021-04-27,334,157,0,177,0,0
CM,2021-04-27,374,224,0,150,0,0
CN,2021-04-27,139,98,0,41,0,0
CT,2021-04-27,2106,1199,0,53,68,786
EX,2021-04-27,99,62,0,37,0,0
GA,2021-04-27,188,161,0,27,0,0
IB,2021-04-27,58,51,0,7,0,0
MC,2021-04-27,97,43,0,54,0,0
MD,2021-04-27,2043,1096,0,947,0,0
ML,2021-04-27,21,6,0,15,0,0
NC,2021-04-27,150,92,0,58,0,0
PV,2021-04-27,747,393,0,354,0,0
RI,2021-04-27,54,26,0,28,0,0
VC,2021-04-27,131,104,0,27,0,0
AN,2021-04-28,1416,946,0,470,0,0
AR,2021-04-28,295,290,0,5,0,0
AS,2021-04-28,79,77,0,2,0,0
CB,2021-04-28,120,110,0,10,0,0
CE,2021-04-28,5,1,0,4,0,0
CL,2021-04-28,337,158,0,179,0,0
CM,2021-04-28,339,212,0,127,0,0
CN,2021-04-28,121,92,0,29,0,0
CT,2021-04-28,1977,1130,0,54,64,729
EX,2021-04-28,78,68,0,10,0,0
GA,2021-04-28,186,172,0,14,0,0
IB,2021-04-28,48,45,0,3,0,0
MC,2021-04-28,57,28,0,29,0,0
MD,2021-04-28,1731,935,0,796,0,0
ML,2021-04-28,13,3,0,10,0,0
NC,2021-04-28,148,104,0,44,0,0
PV,2021-04-28,594,382,0,212,0,0
RI,2021-04-28,61,25,0,34,2,0
VC,2021-04-28,148,114,0,34,0,0
AN,2021-04-29,1243,850,0,393,0,0
AR,2021-04-29,293,287,0,6,0,0
AS,2021-04-29,47,45,0,2,0,0
CB,2021-04-29,83,77,0,6,0,0
CE,2021-04-29,3,0,0,3,0,0
CL,2021-04-29,312,140,0,172,0,0
CM,2021-04-29,371,237,0,134,0,0
CN,2021-04-29,134,101,0,33,0,0
CT,2021-04-29,1754,968,0,64,56,666
EX,2021-04-29,83,63,0,20,0,0
GA,2021-04-29,209,188,0,21,0,0
IB,2021-04-29,54,48,0,6,0,0
MC,2021-04-29,85,50,0,35,0,0
MD,2021-04-29,1460,818,0,642,0,0
ML,2021-04-29,12,5,0,7,0,0
NC,2021-04-29,139,100,0,39,0,0
PV,2021-04-29,518,267,0,251,0,0
RI,2021-04-29,59,27,0,32,0,0
VC,2021-04-29,140,109,0,31,0,0
AN,2021-04-30,1315,874,0,441,0,0
AR,2021-04-30,297,291,0,6,0,0
AS,2021-04-30,72,66,0,6,0,0
CB,2021-04-30,88,84,0,4,0,0
CE,2021-04-30,2,0,0,2,0,0
CL,2021-04-30,270,132,0,138,0,0
CM,2021-04-30,367,241,0,126,0,0
CN,2021-04-30,142,109,0,33,0,0
CT,2021-04-30,1784,1048,0,59,68,609
EX,2021-04-30,94,61,0,33,0,0
GA,2021-04-30,154,130,0,24,0,0
IB,2021-04-30,13,13,0,0,0,0
MC,2021-04-30,64,42,0,22,0,0
MD,2021-04-30,1764,993,0,771,0,0
ML,2021-04-30,21,11,0,10,0,0
NC,2021-04-30,131,95,0,36,0,0
PV,2021-04-30,646,333,0,313,0,0
RI,2021-04-30,65,32,0,33,0,0
VC,2021-04-30,137,112,0,25,0,0
AN,2021-05-01,968,633,0,335,0,0
AR,2021-05-01,249,244,0,5,0,0
AS,2021-05-01,45,42,0,3,0,0
CB,2021-05-01,78,77,0,1,0,0
CE,2021-05-01,8,1,0,7,0,0
CL,2021-05-01,240,115,0,125,0,0
CM,2021-05-01,224,148,0,75,1,0
CN,2021-05-01,137,92,0,45,0,0
CT,2021-05-01,1100,633,0,68,41,358
EX,2021-05-01,64,48,0,16,0,0
GA,2021-05-01,169,146,0,23,0,0
IB,2021-05-01,67,53,0,14,0,0
MC,2021-05-01,55,28,0,27,0,0
MD,2021-05-01,1085,526,0,559,0,0
ML,2021-05-01,9,2,0,7,0,0
NC,2021-05-01,139,88,0,51,0,0
PV,2021-05-01,642,299,0,343,0,0
RI,2021-05-01,39,19,0,19,1,0
VC,2021-05-01,130,98,0,32,0,0
AN,2021-05-02,722,402,0,320,0,0
AR,2021-05-02,205,198,0,7,0,0
AS,2021-05-02,47,41,0,6,0,0
CB,2021-05-02,77,74,0,3,0,0
CE,2021-05-02,1,0,0,1,0,0
CL,2021-05-02,196,86,0,110,0,0
CM,2021-05-02,150,77,0,72,1,0
CN,2021-05-02,131,92,0,39,0,0
CT,2021-05-02,883,503,0,48,33,299
EX,2021-05-02,60,41,0,19,0,0
GA,2021-05-02,123,111,0,12,0,0
IB,2021-05-02,38,31,0,7,0,0
MC,2021-05-02,60,30,0,30,0,0
MD,2021-05-02,1060,500,0,560,0,0
ML,2021-05-02,12,3,0,9,0,0
NC,2021-05-02,101,65,0,36,0,0
PV,2021-05-02,637,314,0,323,0,0
RI,2021-05-02,39,18,0,21,0,0
VC,2021-05-02,81,49,0,32,0,0
AN,2021-05-03,1118,657,0,461,0,0
AR,2021-05-03,256,248,0,8,0,0
AS,2021-05-03,70,62,0,8,0,0
CB,2021-05-03,82,78,0,4,0,0
CE,2021-05-03,2,1,0,1,0,0
CL,2021-05-03,337,139,0,198,0,0
CM,2021-05-03,313,200,0,113,0,0
CN,2021-05-03,151,101,0,50,0,0
CT,2021-05-03,1897,1014,0,82,55,746
EX,2021-05-03,62,50,0,12,0,0
GA,2021-05-03,172,152,0,20,0,0
IB,2021-05-03,50,42,0,8,0,0
MC,2021-05-03,91,54,1,36,0,0
MD,2021-05-03,1115,507,0,608,0,0
ML,2021-05-03,22,4,0,18,0,0
NC,2021-05-03,127,73,0,54,0,0
PV,2021-05-03,622,317,0,305,0,0
RI,2021-05-03,45,22,0,23,0,0
VC,2021-05-03,137,96,0,41,0,0
AN,2021-05-04,1285,807,0,478,0,0
AR,2021-05-04,275,273,0,2,0,0
AS,2021-05-04,57,50,0,7,0,0
CB,2021-05-04,76,73,0,3,0,0
CE,2021-05-04,0,0,0,0,0,0
CL,2021-05-04,272,141,0,131,0,0
CM,2021-05-04,312,189,0,122,1,0
CN,2021-05-04,140,104,0,36,0,0
CT,2021-05-04,1363,1008,0,51,52,252
EX,2021-05-04,75,65,0,10,0,0
GA,2021-05-04,238,201,0,37,0,0
IB,2021-05-04,61,45,0,16,0,0
MC,2021-05-04,70,37,0,33,0,0
MD,2021-05-04,1550,727,0,823,0,0
ML,2021-05-04,15,2,0,13,0,0
NC,2021-05-04,111,78,0,33,0,0
PV,2021-05-04,613,329,0,284,0,0
RI,2021-05-04,56,29,0,26,1,0
VC,2021-05-04,116,90,0,26,0,0
AN,2021-05-05,1351,846,0,505,0,0
AR,2021-05-05,245,240,0,5,0,0
AS,2021-05-05,51,46,0,5,0,0
CB,2021-05-05,75,71,0,4,0,0
CE,2021-05-05,1,0,0,1,0,0
CL,2021-05-05,244,115,0,129,0,0
CM,2021-05-05,349,205,0,135,9,0
CN,2021-05-05,141,109,0,31,0,1
CT,2021-05-05,1628,867,0,51,43,667
EX,2021-05-05,55,43,0,12,0,0
GA,2021-05-05,228,208,0,20,0,0
IB,2021-05-05,62,50,0,12,0,0
MC,2021-05-05,79,41,0,38,0,0
MD,2021-05-05,1543,824,0,719,0,0
ML,2021-05-05,17,7,0,10,0,0
NC,2021-05-05,125,91,0,34,0,0
PV,2021-05-05,438,255,0,183,0,0
RI,2021-05-05,36,10,0,25,0,1
VC,2021-05-05,137,99,0,38,0,0
AN,2021-05-06,1113,735,0,378,0,0
AR,2021-05-06,195,189,0,6,0,0
AS,2021-05-06,39,35,0,4,0,0
CB,2021-05-06,50,48,0,2,0,0
CE,2021-05-06,0,0,0,0,0,0
CL,2021-05-06,290,130,0,160,0,0
CM,2021-05-06,295,182,0,112,1,0
CN,2021-05-06,114,93,0,21,0,0
CT,2021-05-06,1061,751,0,38,52,220
EX,2021-05-06,63,49,0,14,0,0
GA,2021-05-06,185,165,0,20,0,0
IB,2021-05-06,68,59,0,9,0,0
MC,2021-05-06,77,45,0,32,0,0
MD,2021-05-06,1365,751,0,614,0,0
ML,2021-05-06,23,2,0,21,0,0
NC,2021-05-06,98,70,0,28,0,0
PV,2021-05-06,371,195,0,176,0,0
RI,2021-05-06,37,18,0,19,0,0
VC,2021-05-06,123,100,0,23,0,0
AN,2021-05-07,1189,786,0,403,0,0
AR,2021-05-07,233,226,0,7,0,0
AS,2021-05-07,48,39,0,9,0,0
CB,2021-05-07,41,36,0,5,0,0
CE,2021-05-07,1,0,0,1,0,0
CL,2021-05-07,275,140,0,135,0,0
CM,2021-05-07,271,145,0,126,0,0
CN,2021-05-07,152,114,0,38,0,0
CT,2021-05-07,1348,765,0,36,43,504
EX,2021-05-07,46,35,0,11,0,0
GA,2021-05-07,171,149,0,22,0,0
IB,2021-05-07,52,41,0,11,0,0
MC,2021-05-07,80,47,0,33,0,0
MD,2021-05-07,1368,747,0,621,0,0
ML,2021-05-07,20,4,0,16,0,0
NC,2021-05-07,101,75,0,26,0,0
PV,2021-05-07,432,209,0,223,0,0
RI,2021-05-07,39,21,0,18,0,0
VC,2021-05-07,98,73,0,25,0,0
AN,2021-05-08,881,524,0,357,0,0
AR,2021-05-08,175,171,0,4,0,0
AS,2021-05-08,44,41,0,3,0,0
CB,2021-05-08,49,46,0,3,0,0
CE,2021-05-08,0,0,0,0,0,0
CL,2021-05-08,192,96,0,96,0,0
CM,2021-05-08,191,117,0,74,0,0
CN,2021-05-08,107,78,0,29,0,0
CT,2021-05-08,746,413,0,36,34,263
EX,2021-05-08,41,31,0,10,0,0
GA,2021-05-08,171,151,0,20,0,0
IB,2021-05-08,32,31,0,1,0,0
MC,2021-05-08,62,42,0,20,0,0
MD,2021-05-08,1023,500,0,523,0,0
ML,2021-05-08,18,8,0,10,0,0
NC,2021-05-08,79,58,0,21,0,0
PV,2021-05-08,469,247,0,222,0,0
RI,2021-05-08,26,13,0,13,0,0
VC,2021-05-08,121,101,0,20,0,0
AN,2021-05-09,745,418,0,327,0,0
AR,2021-05-09,149,142,0,7,0,0
AS,2021-05-09,63,59,0,4,0,0
CB,2021-05-09,38,37,0,1,0,0
CE,2021-05-09,1,0,0,1,0,0
CL,2021-05-09,169,68,0,101,0,0
CM,2021-05-09,138,75,0,63,0,0
CN,2021-05-09,107,59,0,48,0,0
CT,2021-05-09,645,331,0,34,35,245
EX,2021-05-09,41,28,0,13,0,0
GA,2021-05-09,180,162,0,18,0,0
IB,2021-05-09,31,23,0,8,0,0
MC,2021-05-09,53,27,0,26,0,0
MD,2021-05-09,903,431,0,472,0,0
ML,2021-05-09,8,3,0,5,0,0
NC,2021-05-09,72,42,0,30,0,0
PV,2021-05-09,428,205,0,223,0,0
RI,2021-05-09,30,16,0,14,0,0
VC,2021-05-09,77,52,0,25,0,0
AN,2021-05-10,1234,723,0,511,0,0
AR,2021-05-10,183,173,0,10,0,0
AS,2021-05-10,57,52,0,5,0,0
CB,2021-05-10,40,37,0,3,0,0
CE,2021-05-10,1,0,0,1,0,0
CL,2021-05-10,316,142,0,174,0,0
CM,2021-05-10,295,176,0,119,0,0
CN,2021-05-10,130,83,0,47,0,0
CT,2021-05-10,1425,715,0,43,48,619
EX,2021-05-10,67,49,0,18,0,0
GA,2021-05-10,181,155,0,26,0,0
IB,2021-05-10,41,35,0,6,0,0
MC,2021-05-10,79,42,0,37,0,0
MD,2021-05-10,1332,624,0,708,0,0
ML,2021-05-10,20,5,0,15,0,0
NC,2021-05-10,81,53,0,28,0,0
PV,2021-05-10,395,198,0,197,0,0
RI,2021-05-10,35,14,0,19,0,2
VC,2021-05-10,120,94,0,26,0,0
AN,2021-05-11,1239,744,0,495,0,0
AR,2021-05-11,184,177,0,7,0,0
AS,2021-05-11,52,48,0,4,0,0
CB,2021-05-11,50,47,0,3,0,0
CE,2021-05-11,2,1,0,1,0,0
CL,2021-05-11,252,107,0,145,0,0
CM,2021-05-11,262,165,0,97,0,0
CN,2021-05-11,157,128,0,29,0,0
CT,2021-05-11,752,527,0,34,29,162
EX,2021-05-11,95,72,0,23,0,0
GA,2021-05-11,184,175,0,9,0,0
IB,2021-05-11,33,28,0,5,0,0
MC,2021-05-11,83,49,0,34,0,0
MD,2021-05-11,1181,593,0,588,0,0
ML,2021-05-11,13,6,0,7,0,0
NC,2021-05-11,59,41,0,18,0,0
PV,2021-05-11,400,231,0,169,0,0
RI,2021-05-11,29,7,0,21,1,0
VC,2021-05-11,116,90,0,26,0,0
AN,2021-05-12,1260,756,0,504,0,0
AR,2021-05-12,218,213,0,5,0,0
AS,2021-05-12,39,35,0,4,0,0
CB,2021-05-12,35,34,0,1,0,0
CE,2021-05-12,2,0,0,2,0,0
CL,2021-05-12,232,95,0,137,0,0
CM,2021-05-12,261,173,0,88,0,0
CN,2021-05-12,158,124,0,34,0,0
CT,2021-05-12,819,595,0,35,31,158
EX,2021-05-12,65,47,0,18,0,0
GA,2021-05-12,159,143,0,16,0,0
IB,2021-05-12,34,30,0,4,0,0
MC,2021-05-12,82,52,0,30,0,0
MD,2021-05-12,1132,610,0,522,0,0
ML,2021-05-12,8,3,0,5,0,0
NC,2021-05-12,86,60,0,26,0,0
PV,2021-05-12,295,159,0,136,0,0
RI,2021-05-12,35,15,0,20,0,0
VC,2021-05-12,126,99,0,27,0,0
AN,2021-05-13,1134,714,0,420,0,0
AR,2021-05-13,186,183,0,3,0,0
AS,2021-05-13,47,40,0,7,0,0
CB,2021-05-13,40,36,0,4,0,0
CE,2021-05-13,1,0,0,1,0,0
CL,2021-05-13,232,99,0,133,0,0
CM,2021-05-13,240,150,0,90,0,0
CN,2021-05-13,110,75,0,35,0,0
CT,2021-05-13,1028,455,0,35,31,507
EX,2021-05-13,78,61,0,17,0,0
GA,2021-05-13,152,140,0,12,0,0
IB,2021-05-13,22,19,0,3,0,0
MC,2021-05-13,78,44,0,34,0,0
MD,2021-05-13,1053,524,0,529,0,0
ML,2021-05-13,11,6,0,5,0,0
NC,2021-05-13,76,45,0,31,0,0
PV,2021-05-13,317,178,0,139,0,0
RI,2021-05-13,36,15,0,20,0,1
VC,2021-05-13,110,79,0,31,0,0
AN,2021-05-14,1119,692,0,427,0,0
AR,2021-05-14,161,158,0,3,0,0
AS,2021-05-14,44,43,0,1,0,0
CB,2021-05-14,33,30,0,3,0,0
CE,2021-05-14,0,0,0,0,0,0
CL,2021-05-14,249,118,0,131,0,0
CM,2021-05-14,277,208,0,69,0,0
CN,2021-05-14,107,68,0,39,0,0
CT,2021-05-14,964,468,0,46,44,406
EX,2021-05-14,60,45,0,15,0,0
GA,2021-05-14,163,143,0,20,0,0
IB,2021-05-14,35,28,0,7,0,0
MC,2021-05-14,81,35,0,46,0,0
MD,2021-05-14,1155,606,0,549,0,0
ML,2021-05-14,12,5,0,7,0,0
NC,2021-05-14,75,50,0,25,0,0
PV,2021-05-14,281,133,0,148,0,0
RI,2021-05-14,35,16,0,19,0,0
VC,2021-05-14,115,93,0,22,0,0
AN,2021-05-15,925,561,0,364,0,0
AR,2021-05-15,180,178,0,2,0,0
AS,2021-05-15,49,43,0,6,0,0
CB,2021-05-15,32,31,0,1,0,0
CE,2021-05-15,0,0,0,0,0,0
CL,2021-05-15,206,89,0,117,0,0
CM,2021-05-15,179,108,0,71,0,0
CN,2021-05-15,127,94,0,32,0,1
CT,2021-05-15,615,329,0,37,29,220
EX,2021-05-15,50,39,0,11,0,0
GA,2021-05-15,114,95,0,19,0,0
IB,2021-05-15,53,43,0,10,0,0
MC,2021-05-15,63,31,0,32,0,0
MD,2021-05-15,908,413,0,495,0,0
ML,2021-05-15,13,3,0,10,0,0
NC,2021-05-15,57,44,0,13,0,0
PV,2021-05-15,343,173,0,170,0,0
RI,2021-05-15,25,8,0,17,0,0
VC,2021-05-15,107,73,0,34,0,0
AN,2021-05-16,711,383,0,328,0,0
AR,2021-05-16,120,117,0,3,0,0
AS,2021-05-16,71,65,0,6,0,0
CB,2021-05-16,25,24,0,1,0,0
CE,2021-05-16,0,0,0,0,0,0
CL,2021-05-16,186,74,0,112,0,0
CM,2021-05-16,164,87,0,77,0,0
CN,2021-05-16,121,78,0,43,0,0
CT,2021-05-16,514,255,0,24,28,207
EX,2021-05-16,49,37,0,12,0,0
GA,2021-05-16,128,116,0,12,0,0
IB,2021-05-16,29,26,0,3,0,0
MC,2021-05-16,65,31,0,34,0,0
MD,2021-05-16,784,337,0,447,0,0
ML,2021-05-16,7,0,0,7,0,0
NC,2021-05-16,56,35,0,21,0,0
PV,2021-05-16,317,146,0,171,0,0
RI,2021-05-16,23,10,0,13,0,0
VC,2021-05-16,92,60,0,32,0,0
AN,2021-05-17,1133,602,0,531,0,0
AR,2021-05-17,172,166,0,6,0,0
AS,2021-05-17,58,51,0,7,0,0
CB,2021-05-17,42,40,0,2,0,0
CE,2021-05-17,2,0,0,2,0,0
CL,2021-05-17,261,136,0,125,0,0
CM,2021-05-17,245,141,0,104,0,0
CN,2021-05-17,147,102,0,45,0,0
CT,2021-05-17,1267,570,0,41,30,626
EX,2021-05-17,70,45,0,25,0,0
GA,2021-05-17,118,99,0,19,0,0
IB,2021-05-17,35,29,0,6,0,0
MC,2021-05-17,113,52,0,61,0,0
MD,2021-05-17,1192,578,0,614,0,0
ML,2021-05-17,23,9,0,14,0,0
NC,2021-05-17,67,35,0,32,0,0
PV,2021-05-17,376,198,0,178,0,0
RI,2021-05-17,27,16,0,11,0,0
VC,2021-05-17,165,128,0,37,0,0
AN,2021-05-18,1343,795,0,548,0,0
AR,2021-05-18,222,218,0,4,0,0
AS,2021-05-18,51,45,0,6,0,0
CB,2021-05-18,39,35,0,4,0,0
CE,2021-05-18,1,1,0,0,0,0
CL,2021-05-18,275,107,0,168,0,0
CM,2021-05-18,228,148,0,80,0,0
CN,2021-05-18,123,78,0,45,0,0
CT,2021-05-18,1034,472,0,36,40,486
EX,2021-05-18,77,56,0,21,0,0
GA,2021-05-18,185,153,0,32,0,0
IB,2021-05-18,35,28,0,7,0,0
MC,2021-05-18,112,56,0,56,0,0
MD,2021-05-18,1080,528,0,552,0,0
ML,2021-05-18,8,4,0,4,0,0
NC,2021-05-18,64,43,0,21,0,0
PV,2021-05-18,351,172,0,179,0,0
RI,2021-05-18,42,20,0,22,0,0
VC,2021-05-18,137,102,0,35,0,0
AN,2021-05-19,1215,737,0,478,0,0
AR,2021-05-19,179,176,0,3,0,0
AS,2021-05-19,61,52,0,9,0,0
CB,2021-05-19,30,29,0,1,0,0
CE,2021-05-19,10,0,0,10,0,0
CL,2021-05-19,247,110,0,137,0,0
CM,2021-05-19,199,124,0,75,0,0
CN,2021-05-19,148,110,0,38,0,0
CT,2021-05-19,663,455,0,32,38,138
EX,2021-05-19,59,45,0,14,0,0
GA,2021-05-19,172,161,0,11,0,0
IB,2021-05-19,20,14,0,6,0,0
MC,2021-05-19,79,45,0,34,0,0
MD,2021-05-19,989,500,0,489,0,0
ML,2021-05-19,7,3,0,4,0,0
NC,2021-05-19,65,41,0,24,0,0
PV,2021-05-19,286,150,0,136,0,0
RI,2021-05-19,43,24,0,19,0,0
VC,2021-05-19,150,107,0,43,0,0
AN,2021-05-20,1213,737,0,476,0,0
AR,2021-05-20,197,190,0,7,0,0
AS,2021-05-20,31,27,0,4,0,0
CB,2021-05-20,34,33,0,1,0,0
CE,2021-05-20,3,2,0,1,0,0
CL,2021-05-20,242,102,0,140,0,0
CM,2021-05-20,233,149,0,84,0,0
CN,2021-05-20,134,101,0,33,0,0
CT,2021-05-20,866,423,0,34,32,377
EX,2021-05-20,71,46,0,25,0,0
GA,2021-05-20,188,166,0,22,0,0
IB,2021-05-20,41,32,0,9,0,0
MC,2021-05-20,82,44,0,38,0,0
MD,2021-05-20,961,479,0,482,0,0
ML,2021-05-20,13,2,0,11,0,0
NC,2021-05-20,62,41,0,21,0,0
PV,2021-05-20,261,172,0,89,0,0
RI,2021-05-20,36,14,0,21,1,0
VC,2021-05-20,126,93,0,33,0,0
AN,2021-05-21,1239,765,0,474,0,0
AR,2021-05-21,173,171,0,2,0,0
AS,2021-05-21,35,29,0,6,0,0
CB,2021-05-21,44,43,0,1,0,0
CE,2021-05-21,2,0,0,2,0,0
CL,2021-05-21,261,107,0,154,0,0
CM,2021-05-21,209,134,0,75,0,0
CN,2021-05-21,97,67,0,30,0,0
CT,2021-05-21,848,436,0,28,46,338
EX,2021-05-21,60,39,0,21,0,0
GA,2021-05-21,180,156,0,24,0,0
IB,2021-05-21,34,24,0,10,0,0
MC,2021-05-21,82,54,1,27,0,0
MD,2021-05-21,1015,524,0,491,0,0
ML,2021-05-21,13,5,0,8,0,0
NC,2021-05-21,47,31,0,16,0,0
PV,2021-05-21,305,148,0,157,0,0
RI,2021-05-21,48,21,0,26,0,1
VC,2021-05-21,126,94,0,32,0,0
AN,2021-05-22,940,541,0,399,0,0
AR,2021-05-22,159,157,0,2,0,0
AS,2021-05-22,64,58,0,6,0,0
CB,2021-05-22,38,38,0,0,0,0
CE,2021-05-22,3,0,0,3,0,0
CL,2021-05-22,179,84,0,95,0,0
CM,2021-05-22,122,55,0,67,0,0
CN,2021-05-22,100,74,0,26,0,0
CT,2021-05-22,447,269,0,24,25,129
EX,2021-05-22,44,29,0,15,0,0
GA,2021-05-22,143,120,0,23,0,0
IB,2021-05-22,31,27,0,4,0,0
MC,2021-05-22,89,49,0,40,0,0
MD,2021-05-22,709,312,0,397,0,0
ML,2021-05-22,8,2,0,6,0,0
NC,2021-05-22,55,37,0,18,0,0
PV,2021-05-22,348,174,0,174,0,0
RI,2021-05-22,39,19,0,20,0,0
VC,2021-05-22,126,89,0,37,0,0
AN,2021-05-23,820,410,0,410,0,0
AR,2021-05-23,112,111,0,1,0,0
AS,2021-05-23,30,24,0,6,0,0
CB,2021-05-23,27,27,0,0,0,0
CE,2021-05-23,2,1,0,1,0,0
CL,2021-05-23,178,71,0,107,0,0
CM,2021-05-23,102,50,0,52,0,0
CN,2021-05-23,100,70,0,30,0,0
CT,2021-05-23,513,266,0,28,24,195
EX,2021-05-23,36,24,0,12,0,0
GA,2021-05-23,94,85,0,9,0,0
IB,2021-05-23,20,16,0,4,0,0
MC,2021-05-23,60,23,0,37,0,0
MD,2021-05-23,631,279,0,352,0,0
ML,2021-05-23,11,2,0,9,0,0
NC,2021-05-23,48,26,0,22,0,0
PV,2021-05-23,319,141,0,178,0,0
RI,2021-05-23,41,18,0,23,0,0
VC,2021-05-23,104,70,0,34,0,0
AN,2021-05-24,1224,644,0,580,0,0
AR,2021-05-24,124,123,0,1,0,0
AS,2021-05-24,65,57,0,8,0,0
CB,2021-05-24,39,39,0,0,0,0
CE,2021-05-24,16,0,0,16,0,0
CL,2021-05-24,240,92,0,148,0,0
CM,2021-05-24,204,111,0,93,0,0
CN,2021-05-24,135,94,0,41,0,0
CT,2021-05-24,837,385,0,33,24,395
EX,2021-05-24,67,55,0,12,0,0
GA,2021-05-24,141,115,0,26,0,0
IB,2021-05-24,40,30,0,10,0,0
MC,2021-05-24,99,54,0,44,0,1
MD,2021-05-24,967,442,0,525,0,0
ML,2021-05-24,18,7,0,11,0,0
NC,2021-05-24,77,46,0,31,0,0
PV,2021-05-24,348,178,0,170,0,0
RI,2021-05-24,54,30,0,23,1,0
VC,2021-05-24,180,131,0,49,0,0
AN,2021-05-25,1416,817,0,599,0,0
AR,2021-05-25,125,125,0,0,0,0
AS,2021-05-25,67,61,0,6,0,0
CB,2021-05-25,34,33,0,1,0,0
CE,2021-05-25,6,0,0,6,0,0
CL,2021-05-25,223,102,0,121,0,0
CM,2021-05-25,210,113,0,97,0,0
CN,2021-05-25,109,77,0,32,0,0
CT,2021-05-25,764,530,0,33,43,158
EX,2021-05-25,63,42,0,21,0,0
GA,2021-05-25,139,122,0,17,0,0
IB,2021-05-25,28,27,0,1,0,0
MC,2021-05-25,90,50,0,40,0,0
MD,2021-05-25,961,527,0,434,0,0
ML,2021-05-25,11,3,0,8,0,0
NC,2021-05-25,64,30,0,33,0,1
PV,2021-05-25,365,194,0,171,0,0
RI,2021-05-25,55,18,0,35,1,1
VC,2021-05-25,171,118,0,53,0,0
AN,2021-05-26,1356,762,0,594,0,0
AR,2021-05-26,141,136,0,5,0,0
AS,2021-05-26,71,68,0,3,0,0
CB,2021-05-26,38,36,0,2,0,0
CE,2021-05-26,7,0,0,7,0,0
CL,2021-05-26,249,110,0,139,0,0
CM,2021-05-26,207,114,0,93,0,0
CN,2021-05-26,119,82,0,37,0,0
CT,2021-05-26,991,500,0,45,36,410
EX,2021-05-26,53,36,0,17,0,0
GA,2021-05-26,127,113,0,14,0,0
IB,2021-05-26,40,33,0,7,0,0
MC,2021-05-26,69,32,0,36,0,1
MD,2021-05-26,844,434,0,410,0,0
ML,2021-05-26,12,4,0,8,0,0
NC,2021-05-26,62,43,0,19,0,0
PV,2021-05-26,280,141,0,139,0,0
RI,2021-05-26,40,12,0,28,0,0
VC,2021-05-26,181,114,0,67,0,0
AN,2021-05-27,1330,792,0,538,0,0
AR,2021-05-27,134,133,0,1,0,0
AS,2021-05-27,26,23,0,3,0,0
CB,2021-05-27,38,36,0,2,0,0
CE,2021-05-27,2,0,0,2,0,0
CL,2021-05-27,209,100,0,109,0,0
CM,2021-05-27,183,109,0,74,0,0
CN,2021-05-27,93,61,0,32,0,0
CT,2021-05-27,760,398,0,25,36,301
EX,2021-05-27,56,30,0,26,0,0
GA,2021-05-27,108,98,0,10,0,0
IB,2021-05-27,23,20,0,3,0,0
MC,2021-05-27,87,43,0,44,0,0
MD,2021-05-27,775,416,0,359,0,0
ML,2021-05-27,14,5,0,9,0,0
NC,2021-05-27,57,34,0,23,0,0
PV,2021-05-27,259,132,0,127,0,0
RI,2021-05-27,54,17,0,36,0,1
VC,2021-05-27,144,112,0,32,0,0
AN,2021-05-28,1342,782,0,560,0,0
AR,2021-05-28,115,115,0,0,0,0
AS,2021-05-28,77,71,0,6,0,0
CB,2021-05-28,34,33,0,1,0,0
CE,2021-05-28,3,0,0,3,0,0
CL,2021-05-28,250,137,0,113,0,0
CM,2021-05-28,171,114,0,56,1,0
CN,2021-05-28,86,62,0,24,0,0
CT,2021-05-28,785,384,0,36,30,335
EX,2021-05-28,53,34,0,19,0,0
GA,2021-05-28,94,79,0,15,0,0
IB,2021-05-28,38,31,0,7,0,0
MC,2021-05-28,63,36,0,27,0,0
MD,2021-05-28,856,472,0,384,0,0
ML,2021-05-28,5,2,0,3,0,0
NC,2021-05-28,77,53,0,24,0,0
PV,2021-05-28,341,149,0,192,0,0
RI,2021-05-28,44,14,0,27,0,3
VC,2021-05-28,166,115,0,51,0,0
AN,2021-05-29,1131,663,0,468,0,0
AR,2021-05-29,130,129,0,1,0,0
AS,2021-05-29,41,33,0,8,0,0
CB,2021-05-29,35,34,0,1,0,0
CE,2021-05-29,31,0,0,31,0,0
CL,2021-05-29,178,78,0,100,0,0
CM,2021-05-29,102,64,0,38,0,0
CN,2021-05-29,99,70,0,29,0,0
CT,2021-05-29,423,244,0,35,28,116
EX,2021-05-29,53,27,0,26,0,0
GA,2021-05-29,110,101,0,9,0,0
IB,2021-05-29,30,25,0,5,0,0
MC,2021-05-29,40,25,0,15,0,0
MD,2021-05-29,544,277,0,267,0,0
ML,2021-05-29,7,3,0,4,0,0
NC,2021-05-29,78,51,0,27,0,0
PV,2021-05-29,339,178,0,161,0,0
RI,2021-05-29,44,14,0,30,0,0
